TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,REGION_POPULATION_RELATIVE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,EXT_SOURCE_1_MISSING,EXT_SOURCE_3_MISSING
0,180000.0,1506816.0,49927.5,1350000.0,-15944,-183,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,UNKNOWN,Self-employed,0.5059979305057544,0.6992076607083753,0.5352762504724826,0.019101,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,202500.0,1223010.0,51948.0,1125000.0,-22909,365243,0,2.0,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.2920532472095521,0.4740512892789932,0.020713,3,3,0.0,0.0,0.0,0.0,4.0,1,0
0,89100.0,560664.0,18085.5,468000.0,-18068,-1115,0,2.0,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers,Self-employed,0.4827836300837812,0.6573897028932859,0.5352762504724826,0.030755,2,2,0.0,0.0,0.0,0.0,0.0,0,1
0,270000.0,942300.0,36643.5,675000.0,-12775,-1778,1,3.0,Y,Y,Commercial associate,Secondary / secondary special,Married,Rented apartment,Laborers,Business Entity Type 3,0.5059979305057544,0.7451889279329603,0.3123653692278984,0.04622,1,1,0.0,0.0,0.0,0.0,3.0,1,0
0,211500.0,1515415.5,41670.0,1354500.0,-18805,-1197,0,2.0,Y,N,Working,Secondary / secondary special,Married,House / apartment,Drivers,Business Entity Type 2,0.4382747511624497,0.7087585167922776,0.633031641417419,0.010006,2,1,0.0,0.0,0.0,2.0,2.0,0,0
0,157500.0,640080.0,20227.5,450000.0,-16660,-1831,0,2.0,N,N,Working,Higher education,Married,House / apartment,UNKNOWN,Self-employed,0.5059979305057544,0.4245382787301989,0.2176285202779586,0.01885,2,2,0.0,0.0,0.0,0.0,3.0,1,0
1,135000.0,645048.0,35122.5,513000.0,-14492,-2357,1,3.0,N,Y,Commercial associate,Higher education,Married,House / apartment,Managers,Self-employed,0.5059979305057544,0.2928858620899997,0.3280631605201915,0.018029,3,3,0.0,0.0,0.0,1.0,0.0,1,0
0,180000.0,557770.5,23629.5,481500.0,-11425,-2388,1,3.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Self-employed,0.3719247462489171,0.6083019440819857,0.5656079814115492,0.031329,2,2,0.0,0.0,0.0,0.0,4.0,0,0
0,157500.0,225000.0,10489.5,225000.0,-10924,-2192,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Drivers,Business Entity Type 3,0.5059979305057544,0.5133925735524209,0.7016957740576931,0.016612,2,2,0.0,0.0,0.0,0.0,1.0,1,0
0,67500.0,945000.0,27760.5,945000.0,-18597,-1313,0,2.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Medicine,0.5059979305057544,0.6646560530991299,0.3893387918468769,0.0060079999999999,2,2,0.0,0.0,0.0,0.0,0.0,1,0
0,247500.0,781920.0,25969.5,675000.0,-19312,-374,0,2.0,N,N,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff,Other,0.5059979305057544,0.68403346670012,0.5762088360175724,0.030755,2,2,0.0,0.0,1.0,1.0,1.0,1,0
0,180000.0,152820.0,18265.5,135000.0,-11881,-2919,1,3.0,N,Y,State servant,Secondary / secondary special,Married,House / apartment,Laborers,Housing,0.5059979305057544,0.1255449303054358,0.5352762504724826,0.006629,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,135000.0,229230.0,24817.5,202500.0,-18738,-5066,0,2.0,N,Y,Commercial associate,Higher education,Married,House / apartment,Laborers,Business Entity Type 3,0.7387386444578554,0.6141115039710611,0.7076993447402619,0.018634,2,2,0.0,0.0,1.0,0.0,5.0,0,0
0,135000.0,291384.0,20853.0,270000.0,-13969,-7329,1,3.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Business Entity Type 3,0.2783398881707161,0.6066229205460056,0.6178261467332483,0.020713,3,3,0.0,0.0,0.0,0.0,1.0,0,0
0,58500.0,277969.5,9981.0,229500.0,-20905,365243,0,2.0,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.3763760706133636,0.5832379256761245,0.030755,2,2,0.0,0.0,0.0,2.0,1.0,1,0
0,315000.0,1078200.0,34911.0,900000.0,-15351,-1888,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Drivers,Business Entity Type 3,0.3739671201663825,0.742848329474871,0.7597121819739279,0.0072739999999999,2,2,0.0,0.0,0.0,0.0,4.0,0,0
0,67500.0,906228.0,46399.5,810000.0,-14321,-1103,1,3.0,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Self-employed,0.6168178210211221,0.5195415432274064,0.4525335592581747,0.031329,2,2,0.0,0.0,0.0,0.0,6.0,0,0
1,81000.0,450000.0,27193.5,450000.0,-15138,-717,0,2.0,N,N,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,Kindergarten,0.5059979305057544,0.7653061582110295,0.3740208032583212,0.02461,2,2,0.0,0.0,0.0,0.0,2.0,1,0
0,135000.0,50940.0,5616.0,45000.0,-24646,365243,0,1.0,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,UNKNOWN,XNA,0.822379506872022,0.6792978099219915,0.6940926425266661,0.010276,2,2,0.0,0.0,1.0,0.0,4.0,0,0
0,236799.0,1350000.0,37255.5,1350000.0,-11697,-4180,2,4.0,N,N,Working,Higher education,Married,House / apartment,Core staff,School,0.5059979305057544,0.7468338669124677,0.4902575124990026,0.035792,2,2,0.0,0.0,1.0,0.0,0.0,1,0
0,76500.0,187704.0,11992.5,148500.0,-14032,-708,1,3.0,N,N,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,Self-employed,0.6391181555402181,0.6056832342616917,0.3807996826489149,0.009549,2,2,0.0,0.0,0.0,0.0,5.0,0,0
0,180000.0,814041.0,23931.0,679500.0,-17615,-965,0,2.0,N,N,Commercial associate,Secondary / secondary special,Married,Rented apartment,Laborers,Business Entity Type 3,0.5059979305057544,0.507365259105296,0.5352762504724826,0.0072739999999999,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,112500.0,325377.0,38745.0,301500.0,-12598,-4820,2,4.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Medicine,0.4792154329760153,0.3006391609173642,0.3979463219016906,0.025164,2,2,0.0,0.0,0.0,0.0,4.0,0,0
0,225000.0,1467612.0,56029.5,1350000.0,-22373,365243,0,2.0,Y,N,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.6561425439005831,0.5352762504724826,0.01885,2,2,0.0,0.0,0.0,0.0,1.0,1,1
0,67500.0,76410.0,7686.0,67500.0,-22424,-10768,0,1.0,N,Y,Working,Secondary / secondary special,Widow,House / apartment,Medicine staff,Medicine,0.5059979305057544,0.6174950494882023,0.6610235391308081,0.010643,2,2,0.0,0.0,0.0,0.0,1.0,1,0
0,180000.0,639000.0,32625.0,639000.0,-11867,-176,0,2.0,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,UNKNOWN,Business Entity Type 3,0.2560385068044079,0.5630799723748082,0.2650494299443805,0.016612,2,2,0.0,0.0,0.0,0.0,2.0,0,0
0,121500.0,178290.0,20245.5,157500.0,-8234,-946,0,1.0,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,Military,0.5059979305057544,0.0806337769586027,0.5352762504724826,0.019101,2,2,0.0,0.0,0.0,1.0,0.0,1,1
0,112500.0,787131.0,30631.5,679500.0,-17537,-603,0,2.0,N,N,Working,Secondary / secondary special,Married,House / apartment,Security staff,Other,0.5059979305057544,0.6221840920075935,0.5352762504724826,0.020713,3,3,0.0,0.0,0.0,0.0,0.0,1,1
0,157500.0,239850.0,23850.0,225000.0,-19619,365243,0,2.0,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.4517482845334529,0.7272043064602596,0.7801436381572275,0.006629,2,2,0.0,0.0,0.0,0.0,2.0,0,0
0,90000.0,225000.0,11250.0,225000.0,-22910,365243,0,1.0,N,Y,Pensioner,Higher education,Widow,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.5913866989491036,0.5352762504724826,0.025164,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,202500.0,1080000.0,35824.5,1080000.0,-15713,-259,0,2.0,N,Y,Commercial associate,Higher education,Married,House / apartment,Cooking staff,Self-employed,0.43029392335813,0.5837507114360276,0.82872883245649,0.00496,2,2,0.0,0.0,0.0,2.0,0.0,0,0
0,67500.0,511249.5,21789.0,382500.0,-22337,365243,0,2.0,N,Y,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.1542654241327621,0.722392890081304,0.025164,2,2,0.0,1.0,0.0,0.0,1.0,1,0
0,135000.0,990000.0,29074.5,990000.0,-17714,-349,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,UNKNOWN,Government,0.5059979305057544,0.6195073754332807,0.0005272652387098,0.028663,2,2,0.0,0.0,1.0,1.0,0.0,1,0
0,135000.0,202500.0,10125.0,202500.0,-15405,-1980,1,3.0,Y,N,Working,Secondary / secondary special,Married,House / apartment,Laborers,Business Entity Type 3,0.5131838943557144,0.5359229885678567,0.511891801533151,0.015221,2,2,0.0,0.0,0.0,1.0,3.0,0,0
0,126000.0,391090.5,23760.0,297000.0,-18424,-1545,0,1.0,N,N,State servant,Higher education,Widow,House / apartment,UNKNOWN,School,0.5193494720216686,0.4267140707751722,0.5136937663039473,0.020246,3,3,0.0,0.0,0.0,1.0,5.0,0,0
1,112500.0,152820.0,11205.0,135000.0,-10323,-2342,2,4.0,N,Y,Working,Higher education,Married,House / apartment,High skill tech staff,School,0.4709888066182148,0.4532709553587574,0.1419915427739129,0.026392,2,2,0.0,0.0,0.0,0.0,1.0,0,0
1,90000.0,390447.0,18333.0,274500.0,-10072,-1461,0,1.0,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,Other,0.5059979305057544,0.2342569288513581,0.4418358231994413,0.020713,3,3,0.0,0.0,0.0,0.0,0.0,1,0
0,270000.0,1080000.0,38790.0,1080000.0,-17678,-5150,0,2.0,Y,N,Working,Secondary / secondary special,Married,House / apartment,Drivers,Self-employed,0.5106439831492513,0.6360510101241702,0.4848514754962666,0.005144,2,2,0.0,0.0,0.0,1.0,1.0,0,0
0,126000.0,900000.0,32017.5,900000.0,-10629,-409,2,4.0,Y,Y,State servant,Secondary / secondary special,Married,House / apartment,Secretaries,Kindergarten,0.310350865873756,0.5991153991557476,0.5352762504724826,0.018209,3,3,0.0,0.0,0.0,0.0,0.0,0,1
0,103500.0,544491.0,17563.5,454500.0,-20465,365243,0,2.0,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.7853326187589895,0.6161216908872079,0.030755,2,2,0.0,0.0,0.0,0.0,2.0,1,0
0,157500.0,516069.0,26347.5,445500.0,-10305,-2834,0,2.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Self-employed,0.283013867397372,0.5659936562921726,0.2650494299443805,0.015221,2,2,0.0,0.0,0.0,2.0,6.0,0,0
0,180000.0,1185120.0,39298.5,900000.0,-14923,-1394,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Sales staff,Business Entity Type 3,0.5059979305057544,0.5152497910240486,0.3506958432829587,0.0035409999999999,1,1,0.0,0.0,0.0,0.0,0.0,1,0
0,157500.0,760225.5,30150.0,679500.0,-14222,-1226,1,2.0,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,Hotel,0.2079688590083099,0.6748609164998034,0.4525335592581747,0.00733,2,2,0.0,0.0,1.0,0.0,2.0,0,0
0,135000.0,505642.5,25947.0,436500.0,-17277,-2162,0,2.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Accountants,Industry: type 10,0.6490489053468979,0.7583590412910013,0.5352762504724826,0.00496,2,2,0.0,0.0,0.0,0.0,0.0,0,1
0,202500.0,685012.5,29151.0,553500.0,-17140,-4325,0,2.0,N,N,State servant,Higher education,Married,House / apartment,UNKNOWN,Other,0.5059979305057544,0.5324187661622312,0.6894791426446275,0.018029,3,3,0.0,0.0,0.0,1.0,1.0,1,0
0,135000.0,900000.0,26446.5,900000.0,-19728,365243,0,1.0,N,N,Pensioner,Secondary / secondary special,Single / not married,House / apartment,UNKNOWN,XNA,0.6374467028685996,0.7647833718548481,0.5406544504453575,0.026392,2,2,0.0,0.0,1.0,0.0,2.0,0,0
0,96453.0,152820.0,14418.0,135000.0,-12167,-248,0,1.0,N,N,Working,Secondary / secondary special,Single / not married,With parents,Laborers,Trade: type 7,0.3699054784037737,0.4428988831410294,0.3876253444214701,0.031329,2,2,0.0,0.0,0.0,0.0,1.0,0,0
0,76500.0,722394.0,23301.0,603000.0,-19032,-1862,0,2.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,Business Entity Type 3,0.5059979305057544,0.3101760593582576,0.7352209993926424,0.00712,2,2,0.0,0.0,0.0,0.0,3.0,1,0
0,67500.0,107820.0,7668.0,90000.0,-23968,365243,0,1.0,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.1316580460801434,0.5352762504724826,0.020713,3,3,0.0,0.0,0.0,0.0,2.0,1,1
0,225000.0,1288350.0,37800.0,1125000.0,-20276,365243,0,2.0,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.5887948945557128,0.0926171713748545,0.0031219999999999,3,3,0.0,0.0,0.0,0.0,4.0,1,0
0,157500.0,180000.0,9000.0,180000.0,-13581,-1186,0,1.0,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,Other,0.5059979305057544,0.4847157399418629,0.6347055309763198,0.018634,2,2,0.0,0.0,0.0,0.0,2.0,1,0
1,90000.0,675000.0,32602.5,675000.0,-13357,-4685,2,4.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,Medicine,0.5059979305057544,0.6239097213906388,0.3825018041447388,0.015221,2,2,0.0,0.0,0.0,0.0,3.0,1,0
0,225000.0,152820.0,16587.0,135000.0,-14814,-630,1,3.0,Y,Y,Working,Higher education,Married,House / apartment,Laborers,Self-employed,0.5059979305057544,0.2485785372554967,0.656158373001177,0.030755,2,2,0.0,0.0,0.0,0.0,3.0,1,0
0,157500.0,1078200.0,34911.0,900000.0,-15912,-1290,1,3.0,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Business Entity Type 3,0.5059979305057544,0.6127840294761532,0.6313545365850379,0.0084739999999999,2,2,0.0,0.0,0.0,0.0,2.0,1,0
0,108000.0,431280.0,18270.0,360000.0,-21780,-1179,0,1.0,N,N,Working,Secondary / secondary special,Widow,House / apartment,UNKNOWN,Other,0.6444343153734804,0.6863023931962224,0.501075160239048,0.00712,2,2,0.0,0.0,0.0,1.0,2.0,0,0
0,405000.0,810000.0,29092.5,810000.0,-11710,-4011,2,4.0,N,Y,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,University,0.7916531247886582,0.6957656159130816,0.5352762504724826,0.04622,1,1,0.0,0.0,0.0,0.0,0.0,0,1
0,198000.0,735579.0,32530.5,585000.0,-20068,-11781,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Drivers,Business Entity Type 2,0.5059979305057544,0.4450851906712348,0.2970866116472028,0.031329,2,2,0.0,0.0,1.0,0.0,1.0,1,0
0,90000.0,545040.0,26509.5,450000.0,-14012,-1270,0,1.0,N,N,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,Self-employed,0.2842765280915033,0.4707655069212561,0.4294236843421945,0.015221,2,2,0.0,0.0,0.0,0.0,1.0,0,0
1,112500.0,864000.0,25393.5,864000.0,-11922,-1868,2,4.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,UNKNOWN,Self-employed,0.5059979305057544,0.2407392316605993,0.5779691187553125,0.028663,2,2,0.0,0.0,0.0,0.0,1.0,1,0
0,180000.0,247500.0,12766.5,247500.0,-14386,-4690,0,2.0,N,N,State servant,Secondary / secondary special,Married,House / apartment,Core staff,Kindergarten,0.2994021415060613,0.3674118191788127,0.6940926425266661,0.00496,2,2,0.0,0.0,0.0,0.0,3.0,0,0
0,135000.0,247500.0,12375.0,247500.0,-10902,-2134,0,2.0,N,N,Commercial associate,Higher education,Married,House / apartment,Core staff,Security Ministries,0.5059979305057544,0.6989960593018631,0.7121551551910698,0.005313,2,2,0.0,0.0,0.0,0.0,1.0,1,0
1,202500.0,1170000.0,46525.5,1170000.0,-14317,-1932,0,2.0,N,Y,Commercial associate,Higher education,Married,House / apartment,Accountants,Business Entity Type 3,0.8681724447431617,0.7737944611812696,0.445396241560834,0.072508,1,1,0.0,0.0,0.0,0.0,3.0,0,0
0,135000.0,900000.0,38263.5,900000.0,-22256,365243,0,2.0,Y,N,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.1929009635484101,0.5460231970049609,0.008068,3,3,0.0,0.0,0.0,1.0,7.0,1,0
0,126000.0,90000.0,8253.0,90000.0,-10075,-460,0,2.0,N,Y,Working,Higher education,Married,House / apartment,Core staff,Trade: type 7,0.264779989694234,0.4559818861666886,0.4118485559242397,0.018801,2,2,0.0,0.0,1.0,0.0,3.0,0,0
0,157500.0,1125000.0,33025.5,1125000.0,-22627,-5442,0,2.0,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,Business Entity Type 3,0.7750481976013504,0.7520364550674541,0.3825018041447388,0.035792,2,2,0.0,0.0,0.0,3.0,6.0,0,0
0,630000.0,1257255.0,53397.0,1156500.0,-16202,-7639,1,3.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Transport: type 2,0.5059979305057544,0.7573759071236235,0.4632753280912678,0.04622,1,1,0.0,0.0,0.0,0.0,1.0,1,0
0,157500.0,1125000.0,29808.0,1125000.0,-14185,-815,0,2.0,N,N,Working,Higher education,Married,House / apartment,Core staff,School,0.5193119602503895,0.7661848180963354,0.5352762504724826,0.028663,2,2,0.0,0.0,0.0,0.0,0.0,0,1
0,247500.0,363190.5,28822.5,328500.0,-16121,-1888,1,2.0,N,Y,State servant,Higher education,Widow,Municipal apartment,Core staff,Security Ministries,0.8582856604560133,0.5122999166138944,0.6594055320683344,0.003069,3,3,0.0,0.0,0.0,0.0,1.0,0,0
0,180000.0,540000.0,16501.5,540000.0,-12117,-874,1,3.0,N,N,State servant,Higher education,Married,House / apartment,Core staff,Government,0.5059979305057544,0.7251606679445833,0.5388627065779676,0.0060079999999999,2,2,0.0,0.0,0.0,0.0,0.0,1,0
0,157500.0,490495.5,27387.0,454500.0,-18975,-2807,0,2.0,N,N,Working,Secondary / secondary special,Married,House / apartment,UNKNOWN,Self-employed,0.6901097333129982,0.540330831394113,0.5352762504724826,0.00823,2,2,0.0,0.0,0.0,0.0,0.0,0,1
0,126000.0,566055.0,16681.5,472500.0,-18311,-4927,0,2.0,N,N,Working,Secondary / secondary special,Married,House / apartment,Core staff,Kindergarten,0.5059979305057544,0.6844067238529257,0.5352762504724826,0.028663,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,292500.0,1350000.0,57199.5,1350000.0,-12585,-351,0,2.0,Y,Y,Working,Secondary / secondary special,Married,With parents,Drivers,Business Entity Type 3,0.3681189536094597,0.4165717964835011,0.213966852261798,0.030755,2,2,0.0,0.0,0.0,0.0,1.0,0,0
0,180000.0,270000.0,13500.0,270000.0,-17179,-1715,0,2.0,N,N,Working,Incomplete higher,Married,House / apartment,Sales staff,Self-employed,0.5059979305057544,0.1852901776601886,0.4848514754962666,0.016612,2,2,0.0,0.0,0.0,0.0,6.0,1,0
0,346500.0,706410.0,67203.0,679500.0,-15245,-4807,1,3.0,Y,Y,State servant,Higher education,Married,House / apartment,Managers,Military,0.5059979305057544,0.707158016401881,0.7922644738669378,0.0060079999999999,2,2,0.0,0.0,0.0,0.0,4.0,1,0
0,247500.0,760131.0,29583.0,634500.0,-11085,-2494,2,3.0,N,Y,Working,Incomplete higher,Single / not married,House / apartment,High skill tech staff,Self-employed,0.447559301359671,0.746238026153149,0.5352762504724826,0.0060079999999999,2,2,0.0,0.0,1.0,0.0,5.0,0,1
0,202500.0,972000.0,27292.5,972000.0,-15628,-3820,0,1.0,N,Y,Working,Higher education,Single / not married,House / apartment,Managers,Transport: type 4,0.5059979305057544,0.7725326918736927,0.3441550073724169,0.018801,2,2,0.0,0.0,0.0,0.0,2.0,1,0
1,292500.0,835380.0,45445.5,675000.0,-9900,-91,0,2.0,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,Other,0.1219530628699409,0.2953010065129613,0.5352762504724826,0.04622,1,1,0.0,0.0,0.0,0.0,0.0,0,1
0,135000.0,343800.0,16155.0,225000.0,-16536,-378,0,2.0,N,N,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers,Business Entity Type 1,0.5976867487431647,0.4788576120005781,0.1500851762342935,0.0116569999999999,1,1,0.0,0.0,0.0,0.0,6.0,0,0
0,67500.0,102384.0,4770.0,81000.0,-10647,-429,0,2.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Business Entity Type 3,0.5059979305057544,0.1655659009041345,0.5954562029091491,0.019101,2,2,0.0,0.0,0.0,2.0,2.0,1,0
0,157500.0,545040.0,25537.5,450000.0,-17040,-1334,1,3.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Self-employed,0.6618993699890108,0.6282099780113244,0.2263473957097693,0.010147,2,2,0.0,0.0,0.0,0.0,3.0,0,0
0,112500.0,495000.0,21100.5,495000.0,-14620,-7536,2,4.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Security staff,Government,0.3572700218265831,0.6640611604570156,0.6212263380626669,0.0145199999999999,2,2,0.0,0.0,0.0,3.0,1.0,0,0
1,112500.0,417024.0,18369.0,360000.0,-9912,-1268,0,2.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Drivers,Business Entity Type 3,0.5059979305057544,0.0692959354154497,0.5352762504724826,0.028663,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,112500.0,180000.0,14058.0,180000.0,-22423,365243,0,2.0,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.3291375404087855,0.5352762504724826,0.019101,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,364500.0,1963494.0,53995.5,1755000.0,-14210,-897,0,1.0,N,Y,Commercial associate,Higher education,Single / not married,House / apartment,Managers,Business Entity Type 3,0.8235206234054053,0.6853081728220102,0.7583930617144343,0.007114,2,2,0.0,0.0,4.0,0.0,2.0,0,0
0,180000.0,450000.0,22500.0,450000.0,-20243,365243,0,2.0,N,N,Pensioner,Higher education,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.604303614723292,0.375711009574066,0.030755,2,2,0.0,0.0,0.0,0.0,2.0,1,0
0,112500.0,495000.0,17910.0,495000.0,-18181,-5096,0,2.0,N,N,Working,Higher education,Civil marriage,House / apartment,Sales staff,Self-employed,0.5059979305057544,0.6131212431197153,0.6642482627052363,0.00733,2,2,0.0,0.0,0.0,0.0,2.0,1,0
0,270000.0,472500.0,46161.0,454500.0,-21943,-225,0,1.0,Y,Y,State servant,Higher education,Single / not married,House / apartment,Accountants,Construction,0.7856762456156082,0.6963207910164454,0.6879328378491735,0.04622,1,1,0.0,0.0,0.0,0.0,2.0,0,0
0,72450.0,107820.0,5314.5,90000.0,-22362,365243,0,2.0,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.6945932530058346,0.5585066276769286,0.031329,2,2,0.0,0.0,0.0,0.0,1.0,1,0
0,112500.0,521280.0,28408.5,450000.0,-11559,-309,1,3.0,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,Business Entity Type 3,0.5059979305057544,0.5366571314839511,0.6380435278721609,0.019101,2,2,0.0,0.0,0.0,0.0,3.0,1,0
1,202500.0,450000.0,23562.0,450000.0,-18388,365243,0,2.0,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.6442014511562979,0.5352762504724826,0.028663,2,2,0.0,0.0,0.0,0.0,0.0,1,1
1,112500.0,337500.0,16875.0,337500.0,-21740,365243,0,2.0,N,N,Pensioner,Lower secondary,Married,Municipal apartment,UNKNOWN,XNA,0.5059979305057544,0.0178993246616057,0.5867400085415683,0.018801,2,2,0.0,0.0,3.0,0.0,2.0,1,0
0,90000.0,142200.0,6759.0,112500.0,-15489,-1408,1,3.0,N,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Electricity,0.5059979305057544,0.68489301848397,0.5832379256761245,0.019101,2,2,0.0,0.0,0.0,0.0,2.0,1,0
0,103500.0,142632.0,14238.0,126000.0,-18012,-1835,0,1.0,Y,Y,Working,Secondary / secondary special,Widow,House / apartment,Laborers,Industry: type 3,0.4816249143752518,0.6173090918753992,0.5460231970049609,0.010556,3,3,0.0,0.0,0.0,0.0,3.0,0,0
0,144000.0,323194.5,26041.5,279000.0,-18198,-1276,0,2.0,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,Business Entity Type 3,0.5059979305057544,0.3738080936005313,0.3031463744186309,0.0072739999999999,2,2,0.0,0.0,0.0,2.0,6.0,1,0
0,180000.0,472500.0,46161.0,454500.0,-11663,-4777,2,4.0,Y,N,Working,Secondary / secondary special,Married,House / apartment,Laborers,Business Entity Type 3,0.2687792977135024,0.4941197749921307,0.5064842396679806,0.018634,2,2,0.0,0.0,0.0,0.0,0.0,0,0
0,130500.0,381096.0,11142.0,301500.0,-21371,365243,0,2.0,N,N,Pensioner,Higher education,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.543126665032747,0.5352762504724826,0.010556,3,3,0.0,0.0,0.0,0.0,0.0,1,1
0,337500.0,776583.0,73732.5,747000.0,-22983,365243,0,2.0,N,Y,Pensioner,Higher education,Married,House / apartment,UNKNOWN,XNA,0.5059979305057544,0.6752398648648494,0.5744466170995097,0.01885,2,2,0.0,0.0,0.0,3.0,2.0,1,0
0,202500.0,450000.0,24412.5,450000.0,-16978,-2336,0,2.0,Y,Y,Working,Secondary / secondary special,Married,House / apartment,Laborers,Business Entity Type 3,0.5059979305057544,0.4470411749741491,0.5352762504724826,0.004849,2,2,0.0,0.0,0.0,0.0,0.0,1,1
0,157500.0,414792.0,25195.5,315000.0,-13609,-847,1,3.0,N,N,Commercial associate,Secondary / secondary special,Married,With parents,Laborers,Business Entity Type 3,0.5059979305057544,0.6578475999917538,0.5531646987710016,0.035792,2,2,0.0,0.0,0.0,0.0,1.0,1,0
